ID,Loại,"Mã sản phẩm",Tên,"Đã đăng","Nhãn nổi bật?","Hiển thị trong danh mục","Mô tả ngắn","Mô tả","Ngày bắt đầu giảm giá","Ngày kết thúc giảm giá","Trạng thái thuế","Lớp thuế","Còn hàng?",Kho,"Low stock amount","Cho phép đặt trước?","Bán riêng?","Cân nặng (kg)","Độ dài (cm)","Độ rộng (cm)","Chiều cao (cm)","Cho phép đánh giá của khách hàng?","Ghi chú thanh toán","Giá khuyến mãi","Giá bán thường","Danh mục","Từ khóa","Lớp giao hàng","Hình ảnh","Giới hạn tải xuống","Ngày hết hạn tải về",Gốc,"Các sản phẩm theo nhóm",Upsells,"Bán chéo","URL ngoài","Nội dung nút bấm","Vị trí","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_content_score","Meta: views","Meta: _oembed_8839f14990715665af6410e80a29ea81","Meta: video_sp","Meta: _video_sp","Tên thuộc tính 1","Giá trị thuộc tính 1","Thuộc tính hiển thị 1","Thuộc tính toàn cục 1","Tên tập tin tải về 1","URL tập tin tải về 1","Meta: 360_do_0_color","Meta: _360_do_0_color","Meta: 360_do_0_title","Meta: _360_do_0_title","Meta: _360_do_0_list_image","Meta: 360_do_1_color","Meta: _360_do_1_color","Meta: 360_do_1_title","Meta: _360_do_1_title","Meta: _360_do_1_list_image","Meta: 360_do","Meta: _360_do","Meta: _wcj_wholesale_price_per_product_enabled","Meta: _wcj_wholesale_price_discount_type","Meta: _wcj_wholesale_price_levels_number","Meta: _wcj_wholesale_price_level_min_qty_1","Meta: _wcj_wholesale_price_level_discount_1"
42,simple,,"iPhone X 64GB",1,1,visible,"Trả góp 0% + Trợ giá 8,000,000đ khi mua kèm gói VNM-FPT888 Xem chi tiết
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2017_12/ao-khoac-jean-nam-4036-2.jpg"" alt=""Áo Khoác Jean Nam 4036,áo khoác da giá sỉ,áo khoác dù giá sỉ,áo khoác jean giá sỉ ,áo khoác len giá sỉ,,áo khoác nam giá sỉ,áo khoác giá sỉ,áo khoác kaki giá sỉ,áo khoác giá rẻ,bỏ sỉ áo khoác,chuyên sỉ áo khoác,cung cấp áo khoác,thời trang áo khoác,thời trang giá sỉ,giá sỉ thời trang,giá sỉ áo khoác,áo khoác nỉ giá sỉ,áo khoác đẹp 2015,áo khoác da giá sỉ,áo khoác nam da giá sỉ,chuyên sỉ áo khoác,áo khoác nỉ giá sỉ,áo khoác nam nỉ giá sỉ,nguồn áo khoác nam giá sỉ,áo khoác da giá sỉ,cung cấp áo khoác da,bỏ sỉ áo khoác da,áo khoác da đẹp 2015,áo vest giá sỉ,khoác vest gia si,áo khoác da giá sỉ,áo khoác nỉ giá sỉ,áo khoác cặp giá sỉ, cung cấp sỉ áo khoác cặp,bỏ sỉ áo khoác,áo khoác da giá sỉ,áo khoác da cặp giá sỉ,cung cấp sỉ áo da,áo da nam giá sỉ,áo da giá rẻ,áo khoác nam 2 mặt giá sỉ,áo khoác nam lining giá sỉ, thị trường sỉ, chợ sỉ,nguồn hàng giá sỉ, quần áo giá sỉ, chuyên sỉ quần áo, chuyên sỉ hot girl, quần áo hotgirl giá sỉ, váy yếm giá sỉ, yếm jean giá sỉ,wholesale Cambodia,wholesale fashion, wholesale clothing,clothing fashion,specialized wholesale fashion"" /></div>",,,taxable,,1,,,0,0,,,,,1,,,250000,"Thời trang nam","áo khoác, Áo nam",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/ao-khoac-jean-nam-4036-2.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/ao-khoac-jean-nam-4036-2.jpg",,,,,,,,,0,19,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,simple,,"Áo Sơ Mi Nam",1,1,visible,"<div>+ <em>Áo Sơ Mi Nam 4023</em></div>
\n<div>+ Kiểu dáng : áo cổ sơ mi, tay dài</div>
\n<div>+ Màu sắc : như hình</div>","<div>+ <em>Áo Sơ Mi Nam 4023</em></div>
\n<div>+ Kiểu dáng : áo cổ sơ mi, tay dài</div>
\n<div>+ Màu sắc : như hình</div>
\n<div>+ Chất liệu: Kaki giản</div>
\n<div>+ Size : M, L, XL.
\n
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2017_12/ao-so-mi-nam-4024-2.jpg"" alt=""Áo Sơ Mi Nam 4023,áo sơ mi cặp giá sỉ ,áo sơ mi nam giá sỉ, giá sỉ áo sơ mi,bỏ sỉ áo sơ mi,nguồn sơ mi giá sỉ, cung cấp sơ mi giá rẻ,thời trang nam giá sỉ,thời trang giá sỉ,sơ mi nam giá sỉ,áo sơ mi hàn quốc,áo sơ mi cặp,áo sơ mi đôi,áo sơ mi caro,cung cấp sơ mi caro,áo sơ mi nữ giá sỉ,áo sơ mi cặp giá sỉ,áo cặp giá sỉ,áo cặp caro giá sỉ,thời trang nam giá sỉ,thời trang giá sỉ,áo so mi caro giá sỉ,cung cấp áo sơ mi,nguồn so mi giá rẻ,chuyên sỉ áo sơ mi,áo sơ mi cặp giá sỉ, áo sơ mi tình nhân giá sỉ,bán sỉ sơ mi nam, mua sỉ sơ mi nam, chuyên sỉ sơ mi nam, sơ mi chuyên sỉ, sơ mi giá sỉ, áo quần giá sỉ, áo quần thời trang,áo sơ ni nữ giá sỉỉ, thị trường sỉ, giá sỉ thời trang, thời trang giá sỉ, thời trang chuyên sỉ,chuyên sỉ thời trang,kho hàng giá sỉ, kho giá sỉ,giày dép giá sỉ,nguồn hàng giá sỉ, quần áo giá sỉ, chuyên sỉ quần áo, chuyên sỉ hot girl, quần áo hotgirl giá sỉ, wholesale Cambodia,wholesale fashion, wholesale clothing,clothing fashion,specialized wholesale fashion"" />
\n
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2017_12/ao-so-mi-nam-4024-3.jpg"" alt=""Áo Sơ Mi Nam 4023,áo sơ mi cặp giá sỉ ,áo sơ mi nam giá sỉ, giá sỉ áo sơ mi,bỏ sỉ áo sơ mi,nguồn sơ mi giá sỉ, cung cấp sơ mi giá rẻ,thời trang nam giá sỉ,thời trang giá sỉ,sơ mi nam giá sỉ,áo sơ mi hàn quốc,áo sơ mi cặp,áo sơ mi đôi,áo sơ mi caro,cung cấp sơ mi caro,áo sơ mi nữ giá sỉ,áo sơ mi cặp giá sỉ,áo cặp giá sỉ,áo cặp caro giá sỉ,thời trang nam giá sỉ,thời trang giá sỉ,áo so mi caro giá sỉ,cung cấp áo sơ mi,nguồn so mi giá rẻ,chuyên sỉ áo sơ mi,áo sơ mi cặp giá sỉ, áo sơ mi tình nhân giá sỉ,bán sỉ sơ mi nam, mua sỉ sơ mi nam, chuyên sỉ sơ mi nam, sơ mi chuyên sỉ, sơ mi giá sỉ, áo quần giá sỉ, áo quần thời trang,áo sơ ni nữ giá sỉỉ, thị trường sỉ, giá sỉ thời trang, thời trang giá sỉ, thời trang chuyên sỉ,chuyên sỉ thời trang,kho hàng giá sỉ, kho giá sỉ,giày dép giá sỉ,nguồn hàng giá sỉ, quần áo giá sỉ, chuyên sỉ quần áo, chuyên sỉ hot girl, quần áo hotgirl giá sỉ, wholesale Cambodia,wholesale fashion, wholesale clothing,clothing fashion,specialized wholesale fashion"" /></div>",,,taxable,,1,,,0,0,,,,,1,,,180000,"Thời trang nam > Áo sơ mi","Áo nam, Áo sơ mi",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/ao-so-mi-nam-4024-3.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/ao-so-mi-nam-4024-3.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/ao-so-mi-nam-4024-2.jpg",,,,,,,,,0,36,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,
137,simple,,"Lenovo Legion Y520-15IKBN",1,0,visible,"Tặng Chuột Game
\nTặng Balo Laptop
\nTặng Voucher 800,000đ mua Office 365
\nTặng Voucher 600,000đ mua Window 10 FPP","Lenovo Legion Y520 là mẫu laptop gaming tầm trung vừa được hãng Lenovo ra mắt tại thị trường Việt Nam cách đây không lâu. Sở hữu thiết kế gọn gàng nhưng không kém phần bắt mắt, hiệu năng ấn tượng cùng một mức giá hợp lý, Lenovo Legion Y520 là một lựa chọn tuyệt vời trong phân khúc laptop chơi game tầm trung.
\n<h3><strong>Thiết kế gọn gàng, không kém phần bắt mắt</strong></h3>
\nLà mẫu laptop hướng đến các game thủ thế nên thiết kế của Lenovo Legion Y520 vẫn mang nét đặc trưng thường thấy là sự bền bỉ, cứng cáp và góc cạnh. Mặt lưng của máy được làm khá đơn giản chỉ với vỏ màu đen có các vân khắc nổi và không có nhiều điểm nhấn đặc biệt như trên những dòng máy gaming của các hãng khác. Bù lại, với thiết kế này Legion Y520 không chỉ phù hợp với các game thủ mà còn với những ai cần một chiếc máy mạnh mẽ để giải quyết nhiều tác vụ đòi hỏi hiệu năng phần cứng cao.
\n
\n<img class=""aligncenter"" title=""lenovo-legion-y520-15ikbni7-7700hq"" src=""https://fptshop.com.vn/Uploads/Originals/2017/7/5/636348441748734704_Lenovo-Y520-09.JPG"" alt="""" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/lenovo-legion-y520-15ikbni7-7700hq"" />
\n
\nVỏ ngoài của Y520 được hoàn thiện từ chất liệu nhựa đen tráng nhôm cao cấp nên sờ vào cho cảm giác khá mát, cứng cáp, không ọp ẹp và không có cảm giác ""dính dính"" như các dòng máy khác. Bên cạnh đó, dù thuộc dòng laptop gaming nhưng Legion Y520 lại khá nhẹ và mỏng khi thân máy chỉ dày 25.8 mm và trong lượng 2.4 kg, nhờ đó mà người dùng vẫn có thể dễ dàng bỏ máy vào balo, túi xách và mang theo bên mình để làm việc, học tập hay giải trí.
\n<h3><strong>Màn hình sắc nét, chất lượng hình ảnh tuyệt hảo</strong></h3>
\nMàn hình trên Legion Y520 có kích thước 15.6 inches, chuẩn Full HD cho độ phân giải lên đến 1920 x 1080 pixels đem đến chất lượng hiển thị tốt, các nét chữ được hiển thị sắc nét và mức độ chi tiết của hình ảnh cao.
\n
\n<img class=""aligncenter"" title=""lenovo-legion-y520-15ikbni7-7700hq"" src=""https://fptshop.com.vn/Uploads/Originals/2017/6/2/636319993027356262_tren-tay-lenovo-legion-y520-laptop-gaming-manh-me-thiet-ke-gon-gia-tu-21-trieu-fptshop-cover.jpg"" alt="""" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/lenovo-legion-y520-15ikbni7-7700hq"" />
\n
\nBên cạnh đó, công nghệ màn hình LED Backlight cùng tấm nền IPS đem lại góc nhìn khá rộng và độ tương phản cao và màu sắc trung thực. Kết hợp với độ sáng khá cao của màn hình nên người dùng hoàn toàn có thể sử dụng máy thoải mái trong nhiều điều kiện ánh sáng và góc nhìn khác nhau, kể cả ngoài trời nắng
\n<h3><strong>Hiệu năng vượt trội</strong></h3>
\nLà chiếc laptop chuyên dụng cho game thủ, không ngạc nhiên khi cấu hình của Lenovo Legion Y520 đều dễ dàng ""chiến"" tốt các tựa game nặng nhất hiện nay với thiết lập đồ họa cao. Legion Y520 được trang bị bộ vi xử lý thế hệ mới của Intel, Intel Core i7-7700HQ với tốc độ xử lý lên đến 2.8 GHz, đem lại khả năng xử lý nhanh và ổn định các tác vụ. Lenovo còn trang bị cho Y520 một bộ nhớ RAM DDR4 với dung lượng lên đến 8 GB và chipset đồ họa rời NVIDIA Geforce GTX 1050 dung lượng 4 GB.
\n
\n<img class=""aligncenter"" title=""lenovo-legion-y520-15ikbni7-7700hq"" src=""https://fptshop.com.vn/Uploads/Originals/2017/6/2/636319993027824265_tren-tay-lenovo-legion-y520-laptop-gaming-manh-me-thiet-ke-gon-gia-tu-21-trieu-fptshop-10.jpg"" alt="""" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/lenovo-legion-y520-15ikbni7-7700hq"" />
\n
\nBên cạnh đó, Legion Y520 còn sở hữu bộ nhớ trong HDD và SSD với dung lượng lần lượt là 1000 GB và 128 GB cho phép người dùng lưu trữ dữ liệu một cách thoải mái, cũng như truy xuất dữ liệu một cách dễ dàng.",,,taxable,,1,,,0,0,,,,,1,,22490000,23490000,"Lap top","laptop, Lenovo",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/lenovo-legion-y520-15ikbn-80wk0128mj-15-6-fhd-gaming-laptop-i7-7700h-nbpstore-1712-26-F555449_1.png, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/y520_1_5.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/y520_1_4.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/80wk007uri_005.jpg",,,,,,,,,0,17,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,simple,,"MSI GL62M 7RDX-1816XVN",1,0,visible,"Trả góp 0% Hoặc Lì xì 300,000đ Hoặc Tặng Bộ quà MSI: Miếng lót chuột, Chuột, Móc khóa mini, Sticker
\nTặng Balo Laptop
\nTặng Voucher 800,000đ mua Office 365
\nTặng Voucher 600,000đ mua Window 10 FPP","Nếu bạn đang tìm kiếm sản phẩm laptop có hiệu suất hoạt động tốt, cấu hình mạnh mẽ, đáp ứng đầy đủ nhu cầu làm việc, xem phim và giải trí hàng ngày, đồng thời, có độ hoàn thiện cao và bền bỉ với thời gian thì chiếc Laptop MSI GL62M 7RDX-1816XVN sẽ là lựa chọn hàng đầu. Hơn thế nữa, sản phẩm này còn có thiết kế bên ngoài cực kỳ đẳng cấp, kiểu dáng hiện đại, hợp thời trang, mang lại sự sang trọng và thanh lịch cho người dùng.
\n<h3>Thiết kế sang trọng</h3>
\nChiếc Laptop <strong>MSI GL62M 7RDX-1816XVN</strong> được thiết kế theo phong cách sang trọng và hiện đại, đặc biệt, phủ tông màu bạc bên ngoài, mang đến sự tinh tế và thanh lịch cho chiếc máy.
\n
\n<img class=""aligncenter"" title=""msi-gl62m-7rdx-1816xvn"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/MinhtriBin/08_37_msi-gl62m-7rdx-1816xvn/636384153503710493_HASP-MSI-GF62-7RE-1818XVN-17.JPG"" alt=""msi-gl62m-7rdx-1816xvn"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/msi-gl62m-7rdx-1816xvn"" />
\n
\nDòng laptop này có trọng lượng 2.2Kg, cùng kích thước chiều dài: 383 mm, chiều rộng: 260 mm và độ dày 29 mm, các góc cạnh được bo cong vừa đủ, bản lề và hầu hết các chi tiết khác cũng được thiết kế chắc chắn, giúp người dùng yên tâm và mang theo thiết bị này khi làm việc ở môi trường bên ngoài.
\n<h3>Trải nghiệm không gian sắc nét</h3>
\n<img class=""aligncenter"" title=""msi-gl62m-7rdx-1816xvn"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/MinhtriBin/08_37_msi-gl62m-7rdx-1816xvn/636384153488734493_HASP-MSI-GF62-7RE-1818XVN-01.JPG"" alt=""msi-gl62m-7rdx-1816xvn"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/msi-gl62m-7rdx-1816xvn"" />
\n
\nDòng sản phẩm laptop <strong>GL62M 7RDX-1816XVN</strong> được hãng <strong>MSI</strong> đầu tư và trang bị màn hình kích thước lớn, lên đến 15.6 inches, độ phận giải lên đến 1920 x 1080 pixels, giúp tăng cường không gian hiển thị. Bên cạnh đó, nhờ sử dụng công nghệ Wide-View tiên tiến, thiết bị này sẽ mang đến cho bạn những hình ảnh rõ nét, chi tiết, độ tương phản tốt, màu sắc trung thực và sống động. Chính vì thế, khi sở hữu dòng sản phẩm này, bạn không cần phải lo ngại vì về vấn đề chất lượng hình ảnh mà có thể thoải mái thưởng thức những bộ phim HD gay cấn hay các trò chơi 3D tốc độ cao.
\n<h3>Vi xử lý Intel Core i7-7700HQ, RAM 8 GB, ổ cứng 1TB</h3>
\n<img class=""aligncenter"" title=""msi-gl62m-7rdx-1816xvn"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/MinhtriBin/08_37_msi-gl62m-7rdx-1816xvn/636384153495910493_HASP-MSI-GF62-7RE-1818XVN-09.JPG"" alt=""msi-gl62m-7rdx-1816xvn"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/msi-gl62m-7rdx-1816xvn"" />
\n
\nĐi kèm với vẻ ngoài ấn tượng và sang trọng là cấu hình bên trong vô cùng mạnh mẽ của <strong>MSI.</strong> Máy tận dụng sức mạnh của bộ vi xử lý Intel Core i7-7700HQ xung nhịp 2.8GHz, bộ nhớ đệm 6 MB Cache, đảm bảo hiệu năng mượt mà, máy chạy tốt, êm ái, xử lý đa nhiệm một cách trơn tru và êm ái nhất. Nhận hiệu suất tốt nhất có thể từ sự hỗ trợ của bộ nhớ DDR4-2400 tiên tiến cho tốc độ đọc 32GB/s và tốc độ ghi là 36GB/s. Với hiệu suất hoạt động nhanh hơn 40% so với các thế hệ trước DDR3-1600, DDR4-2400 MHz là chuẩn máy tính xách tay mới giúp bạn trải nghiệm chơi game cực kỳ cao cấp. Ngoài ra, thiết bị này vẫn được trang bị dung lượng RAM lên đến 8GB, ổ cứng 1TB và card đồ họa NVIDIA Geforce GTX 1050, bộ nhớ đồ họa 4 GB, thiết kế đồ họa Card rời, nhằm tăng cường không gian lưu trữ các dữ liệu quan trọng và cải thiện khả năng xử lý các công việc liên quan đến lĩnh vực đồ họa.",,,taxable,,1,,,0,0,,,,,1,,,23990000,"Lap top","Core i7, laptop, MSI",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/5.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/aaaa.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/5.jpg",,,,,,,,,0,17,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,simple,,"Macbook Air 13 128GB",1,1,visible,"Cơ hội trúng 2 xe ô tô Mazda CX5
\nTrả góp 0% Hoặc Giảm ngay 2,000,000đ
\nTặng Voucher 800,000đ mua Office 365","Macbook Air 13 128 GB MQD32SA/A (2017) với thiết kế không thay đổi, vỏ nhôm sang trọng, siêu mỏng và siêu nhẹ, hiệu năng được nâng cấp, thời lượng pin cực lâu, phù hợp cho nhu cầu làm việc văn phòng nhẹ nhàng, không cần quá chú trọng vào hiển thị của màn hình.
\n<h3><strong>Thiết kế siêu mỏng và nhẹ</strong></h3>
\n<img class=""aligncenter"" title=""macbook-air-13-128gb-mqd32saa"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/T7/macbook-air-13-128gb-mqd32saa/macbook-air-13-128gb-mqd32saa-3.jpg"" alt=""macbook-air-13-128gb-mqd32saa"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-13-128gb-mqd32saa"" />
\n
\nVới thiết kế truyền thống của dòng MacBook Air, phiên bản 2017 này cũng không có thay đổi khi được trang bị lớp vỏ nhôm nguyên khối Unibody sang trọng, chỉ mỏng 1.7cm và trọng lượng là 1.35kg, rất tiện lợi và dễ dàng để bạn luôn mang theo bên mình.  Logo quả táo Apple phát sáng tạo nên đặc trưng riêng khác biệt.
\n<h3><strong>Kết nối nhanh và tiện lợi</strong></h3>
\n<img class=""aligncenter"" title=""macbook-air-13-128gb-mqd32saa"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/T7/macbook-air-13-128gb-mqd32saa/macbook-air-13-128gb-mqd32saa-7.jpg"" alt=""macbook-air-13-128gb-mqd32saa"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-13-128gb-mqd32saa"" />
\n
\nTrên Macbook Air 13 128 GB MQD32SA/A (2017), cổng Thunderbolt thế hệ thứ hai cho tốc độ truyền tải dữ liệu cao hơn gấp đôi so với Thunderbolt 1, đồng thời còn có thể xuất hình ảnh độ phân giải cao ra màn hình 4K. Ngoài ra sản phẩm còn có 2 cổng USB 3.0, SD card, không có cổng LAN, HDMI và ổ đĩa quang.
\n<h3><strong>Hiệu năng mượt mà</strong></h3>
\n<img class=""aligncenter"" title=""macbook-air-13-128gb-mqd32saa"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/T7/macbook-air-13-128gb-mqd32saa/macbook-air-13-128gb-mqd32saa-4.jpg"" alt=""macbook-air-13-128gb-mqd32saa"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-13-128gb-mqd32saa"" />
\n
\nMacbook Air 13 2017 có bộ xử lý Intel core i5, hai nhân xung nhịp 1.8 GHz, so với phiên bản trước thì tốc độ CPU đã tăng lên nhẹ, card đồ họa tích hợp Intel HD Graphics 6000, bộ nhớ RAM 8 GB, cùng ổ cứng lưu trữ SSD 128 GB, có tốc độ đọc và ghi dữ liệu cao hơn 2 lần so với thế hệ trước. Cùng với hệ sinh thái khép kín của hệ điều hành Mac OS, sản phẩm chắc chắn mang lại cho người dùng những trải nghiệm đa nhiệm mượt mà nhất.",,,taxable,,1,,,0,0,,,,,1,,,23999000,"Lap top","Macbook, Macbook air",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/aaaaaaaaaa.png, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/MBA17128_C_macbook_air_13_3_inch_1_8ghz_128gb.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/apple-md223lla-2.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/45755.jpg",,,,,,,,,0,17,60,,,VQLW1wejlbw,field_5b5c7a9cc0694,,,,,,,,,,,,,,,,,,,,,,,
150,simple,,"Quần Jean Nam",1,0,visible,"<div>+ Thiết kế kiểu dáng đơn giản, dạng quần ống đứng, form chuẩn, cho các chàng trai thể hiện được phong cách của mình.</div>
\n<div>+ Hai túi trước và 2 túi sau tiện lợi cho bạn.</div>","<div>+ <em>Quần Jean Nam 4082</em></div>
\n<div>+ Thiết kế kiểu dáng đơn giản, dạng quần ống đứng, form chuẩn, cho các chàng trai thể hiện được phong cách của mình.</div>
\n<div>+ Hai túi trước và 2 túi sau tiện lợi cho bạn.</div>
\n<div>+ Chất liệu jean cotton mềm mịn, thoáng mát, chất lượng cao, co giãn nhẹ, bạn có thể thoải mái vận động trong mọi hoạt động hàng ngày.</div>
\n<div>+ Đường may sắc sảo, đẹp mắt, tỉ mỉ trong từng chi tiết thể hiện được đẳng cấp của sản phẩm.</div>
\n<div>+ Size : 28, 29, 30, 31, 32.
\n
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2018_01/quan-jean-nam-4082-2.jpg"" alt=""Quần Jean Nam 4082,quần jean giá sỉ,bỏ sỉ quần jean,cung cấp quần jean,nguồn quần jean giá sỉ,thời trang nam giá sỉ,giá sỉ thời trang,thời trang giá sỉ, quần sọc jean giá sỉ,quần ngố giá sỉ,xưởng quần jean giá sỉ,nguồn hang quần jean,chợ quần jean,quần jean,thị trường sỉ,chợ sỉ,quần jean cao cấp bán sỉ, buôn sỉ jean cao cấp, quần bò giá sỉ, bán sỉ quần bò, jean bán sỉ, sỉ jean giá rẻ, chuyên sỉ jean,quần jean giá sỉ,bỏ sỉ quần jean,cung cấp quần jean,nguồn quần jean giá sỉ,thời trang nam giá sỉ,giá sỉ thời trang,thời trang giá sỉ,quần sọc jean giá sỉ,quần ngố giá sỉ,xưởng quần jean giá sỉ,nguồn hang quần jean,chợ quần jean,quần jean,thị trường sỉ,chợ sỉ,quần jean cao cấp bán sỉ, buôn sỉ jean cao cấp, quần bò giá sỉ, bán sỉ quần bò, jean bán sỉ, sỉ jean giá rẻ, chuyên sỉ jean,quần legging giá sỉ,nguồn hàng giá sỉ, quần áo giá sỉ, chuyên sỉ quần áo, chuyên sỉ hot girl, quần áo hotgirl giá sỉ, quần jogger giá sỉ, quần baggy giá sỉỉ,thời trang chuyên sỉ,áo quần giá sỉ,pijama giá sỉ, jumpsuit giá sỉ, bán sỉ jumpsuit, thị trường sỉ, chợ sỉ,nguồn hàng giá sỉ, quần áo giá sỉ, chuyên sỉ quần áo, chuyên sỉ hot girl, quần áo hotgirl giá sỉ, váy yếm giá sỉ, yếm jean giá sỉ,wholesale Cambodia,wholesale fashion"" /></div>",,,taxable,,1,,,0,0,,,,,1,,,680000,"Thời trang nam > Quần bò","quần rin, thời trang nam",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/quan-jean-nam-4082-2.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/quan-jean-nam-4082-2.jpg",,,,,,,,,0,37,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,simple,,"Áo Thun Cặp Cổ Trụ",1,0,visible,"'+ Thiết kế đơn giản, màu sắc nhã nhặn mang đến phong cách thời trang chỉnh chu không kém phần sành điệu
\n+ Dễ dàng mix cùng các kiểu quần kaki/ jeans/ short tạo gu thời trang sành điệu.","<div> <em>Áo Thun Cặp Cổ Trụ 3173</em></div>
\n<div>+ Thiết kế đơn giản, màu sắc nhã nhặn mang đến phong cách thời trang chỉnh chu không kém phần sành điệu</div>
\n<div>+ Dễ dàng mix cùng các kiểu quần kaki/ jeans/ short tạo gu thời trang sành điệu.</div>
\n<div>+ Chất liệu vảy cá, thấm hút mồ hôi tốt cho bạn nam thoải mái khi vận động.</div>
\n<div>+ Size : S, M, L</div>
\n<div>+ Giá đã bao gồm sản phẩm cho nam và nữ</div>
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2017_05/ao-thun-cap-co-tru-3173-2.jpg"" />",,,taxable,,1,,,0,0,,,,,1,,,300000,"Thời trang nam, Thời trang nữ","áo đôi, Ao thun",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/ao-thun-cap-co-tru-3173-2.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/ao-thun-cap-co-tru-3173-2.jpg",,,,,,,,,0,19,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,simple,,"Áo Thun Nam Cổ Trụ",1,0,visible,"'+ Thiết kế đơn giản, màu sắc nhã nhặn mang đến phong cách thời trang chỉnh chu không kém phần sành điệu ở phái mạnh.
\n+ Dễ dàng mix cùng các kiểu quần kaki/ jeans/ short tạo gu thời trang sành điệu.","<div>+ <em>Áo Thun Nam Cổ Trụ 3058</em></div>
\n<div>+ Thiết kế đơn giản, màu sắc nhã nhặn mang đến phong cách thời trang chỉnh chu không kém phần sành điệu ở phái mạnh.</div>
\n<div>+ Dễ dàng mix cùng các kiểu quần kaki/ jeans/ short tạo gu thời trang sành điệu.</div>
\n<div>+ Chất liệu vảy cá, thấm hút mồ hôi tốt cho bạn nam thoải mái khi vận động.</div>
\n<div>
\n
\n+ Size : S, M, L
\n
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2017_04/ao-thun-nam-co-tru-3058-2.jpg"" />
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,180000,"Thời trang nam > Áo thun","Ao thun",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/ao-thun-nam-co-tru-3058-2.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/ao-thun-nam-co-tru-3058-2.jpg",,,,,,,,,0,38,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,simple,,"HP ENVY 13-ad139TU",1,1,visible,"Cơ hội trúng Ô tô Mazda Hoặc Xe Vespa Hoặc Gold Coin Xem chi tiết
\nTặng Balo Laptop
